time_wall,time_perf,arrival_perf,rel_time,can_id,message,signal,full_signal,value
1778594403.981835,1866967.673543,1866967.671860,21.488307,0x309,CAR_SPEED,ROUGH_CAR_SPEED_2,CAR_SPEED.ROUGH_CAR_SPEED_2,0
1778594403.981835,1866967.673543,1866967.671860,21.488307,0x309,CAR_SPEED,ROUGH_CAR_SPEED_3,CAR_SPEED.ROUGH_CAR_SPEED_3,4.0200000000000005
1778594403.981835,1866967.673543,1866967.671860,21.488307,0x309,CAR_SPEED,LOCK_STATUS,CAR_SPEED.LOCK_STATUS,0
1778594403.981835,1866967.673543,1866967.671860,21.488307,0x309,CAR_SPEED,IMPERIAL_UNIT,CAR_SPEED.IMPERIAL_UNIT,0
1778594403.981835,1866967.673543,1866967.671860,21.488307,0x309,CAR_SPEED,COUNTER,CAR_SPEED.COUNTER,1
1778594403.981835,1866967.673543,1866967.671860,21.488307,0x309,CAR_SPEED,CHECKSUM,CAR_SPEED.CHECKSUM,11
1778594403.981923,1866967.673631,1866967.671864,21.488395,0x374,STALK_STATUS,DASHBOARD_ALERT,STALK_STATUS.DASHBOARD_ALERT,0
1778594403.981923,1866967.673631,1866967.671864,21.488395,0x374,STALK_STATUS,HIGH_BEAM_HOLD,STALK_STATUS.HIGH_BEAM_HOLD,0
1778594403.981923,1866967.673631,1866967.671864,21.488395,0x374,STALK_STATUS,AUTO_HEADLIGHTS,STALK_STATUS.AUTO_HEADLIGHTS,0
1778594403.981923,1866967.673631,1866967.671864,21.488395,0x374,STALK_STATUS,HIGH_BEAM_FLASH,STALK_STATUS.HIGH_BEAM_FLASH,0
1778594403.981923,1866967.673631,1866967.671864,21.488395,0x374,STALK_STATUS,HEADLIGHTS_ON,STALK_STATUS.HEADLIGHTS_ON,0
1778594403.981923,1866967.673631,1866967.671864,21.488395,0x374,STALK_STATUS,WIPER_SWITCH,STALK_STATUS.WIPER_SWITCH,1
1778594403.981923,1866967.673631,1866967.671864,21.488395,0x374,STALK_STATUS,COUNTER,STALK_STATUS.COUNTER,0
1778594403.981923,1866967.673631,1866967.671864,21.488395,0x374,STALK_STATUS,CHECKSUM,STALK_STATUS.CHECKSUM,0
1778594403.982002,1866967.673710,1866967.671866,21.488474,0x37B,STALK_STATUS_2,WIPERS,STALK_STATUS_2.WIPERS,0
1778594403.982002,1866967.673710,1866967.671866,21.488474,0x37B,STALK_STATUS_2,PARK_LIGHTS,STALK_STATUS_2.PARK_LIGHTS,0
1778594403.982002,1866967.673710,1866967.671866,21.488474,0x37B,STALK_STATUS_2,LOW_BEAMS,STALK_STATUS_2.LOW_BEAMS,0
1778594403.982002,1866967.673710,1866967.671866,21.488474,0x37B,STALK_STATUS_2,HIGH_BEAMS,STALK_STATUS_2.HIGH_BEAMS,0
1778594403.982002,1866967.673710,1866967.671866,21.488474,0x37B,STALK_STATUS_2,COUNTER,STALK_STATUS_2.COUNTER,1
1778594403.982002,1866967.673710,1866967.671866,21.488474,0x37B,STALK_STATUS_2,CHECKSUM,STALK_STATUS_2.CHECKSUM,13
1778594403.982263,1866967.673971,1866967.671891,21.488735,0x324,CRUISE,HUD_SPEED_KPH,CRUISE.HUD_SPEED_KPH,125
1778594403.982263,1866967.673971,1866967.671891,21.488735,0x324,CRUISE,HUD_SPEED_MPH,CRUISE.HUD_SPEED_MPH,113
1778594403.982263,1866967.673971,1866967.671891,21.488735,0x324,CRUISE,TRIP_FUEL_CONSUMED,CRUISE.TRIP_FUEL_CONSUMED,16641
1778594403.982263,1866967.673971,1866967.671891,21.488735,0x324,CRUISE,CRUISE_SPEED_PCM,CRUISE.CRUISE_SPEED_PCM,0
1778594403.982263,1866967.673971,1866967.671891,21.488735,0x324,CRUISE,BOH2,CRUISE.BOH2,0
1778594403.982263,1866967.673971,1866967.671891,21.488735,0x324,CRUISE,BOH3,CRUISE.BOH3,0
1778594403.982263,1866967.673971,1866967.671891,21.488735,0x324,CRUISE,COUNTER,CRUISE.COUNTER,0
1778594403.982263,1866967.673971,1866967.671891,21.488735,0x324,CRUISE,CHECKSUM,CRUISE.CHECKSUM,13
1778594404.159071,1866967.850780,1866967.850669,21.665543,0x91,KINEMATICS_ALT,LAT_ACCEL,KINEMATICS_ALT.LAT_ACCEL,-502.92
1778594404.159071,1866967.850780,1866967.850669,21.665543,0x91,KINEMATICS_ALT,COUNTER,KINEMATICS_ALT.COUNTER,3
1778594404.159071,1866967.850780,1866967.850669,21.665543,0x91,KINEMATICS_ALT,CHECKSUM,KINEMATICS_ALT.CHECKSUM,3
1778594404.159160,1866967.850868,1866967.850682,21.665631,0x1A4,VSA_STATUS,USER_BRAKE,VSA_STATUS.USER_BRAKE,0.0
1778594404.159160,1866967.850868,1866967.850682,21.665631,0x1A4,VSA_STATUS,COMPUTER_BRAKING,VSA_STATUS.COMPUTER_BRAKING,0
1778594404.159160,1866967.850868,1866967.850682,21.665631,0x1A4,VSA_STATUS,ESP_DISABLED,VSA_STATUS.ESP_DISABLED,0
1778594404.159160,1866967.850868,1866967.850682,21.665631,0x1A4,VSA_STATUS,BRAKE_HOLD_ACTIVE,VSA_STATUS.BRAKE_HOLD_ACTIVE,0
1778594404.159160,1866967.850868,1866967.850682,21.665631,0x1A4,VSA_STATUS,BRAKE_HOLD_ENABLED,VSA_STATUS.BRAKE_HOLD_ENABLED,0
1778594404.159160,1866967.850868,1866967.850682,21.665631,0x1A4,VSA_STATUS,BRAKE_HOLD_RELATED,VSA_STATUS.BRAKE_HOLD_RELATED,0
1778594404.159160,1866967.850868,1866967.850682,21.665631,0x1A4,VSA_STATUS,COUNTER,VSA_STATUS.COUNTER,3
1778594404.159160,1866967.850868,1866967.850682,21.665631,0x1A4,VSA_STATUS,CHECKSUM,VSA_STATUS.CHECKSUM,9
1778594404.159227,1866967.850935,1866967.850685,21.665698,0x1B0,STANDSTILL,CONTROLLED_STANDSTILL,STANDSTILL.CONTROLLED_STANDSTILL,0
1778594404.159227,1866967.850935,1866967.850685,21.665698,0x1B0,STANDSTILL,WHEELS_MOVING,STANDSTILL.WHEELS_MOVING,1
1778594404.159227,1866967.850935,1866967.850685,21.665698,0x1B0,STANDSTILL,BRAKE_ERROR_1,STANDSTILL.BRAKE_ERROR_1,1
1778594404.159227,1866967.850935,1866967.850685,21.665698,0x1B0,STANDSTILL,BRAKE_ERROR_2,STANDSTILL.BRAKE_ERROR_2,1
1778594404.159227,1866967.850935,1866967.850685,21.665698,0x1B0,STANDSTILL,COUNTER,STANDSTILL.COUNTER,3
1778594404.159227,1866967.850935,1866967.850685,21.665698,0x1B0,STANDSTILL,CHECKSUM,STANDSTILL.CHECKSUM,0
1778594404.159282,1866967.850990,1866967.850686,21.665754,0x1D0,WHEEL_SPEEDS,WHEEL_SPEED_FL,WHEEL_SPEEDS.WHEEL_SPEED_FL,3.47
1778594404.159282,1866967.850990,1866967.850686,21.665754,0x1D0,WHEEL_SPEEDS,WHEEL_SPEED_FR,WHEEL_SPEEDS.WHEEL_SPEED_FR,4.53
1778594404.159282,1866967.850990,1866967.850686,21.665754,0x1D0,WHEEL_SPEEDS,WHEEL_SPEED_RL,WHEEL_SPEEDS.WHEEL_SPEED_RL,2.66
1778594404.159282,1866967.850990,1866967.850686,21.665754,0x1D0,WHEEL_SPEEDS,WHEEL_SPEED_RR,WHEEL_SPEEDS.WHEEL_SPEED_RR,3.93
1778594404.159282,1866967.850990,1866967.850686,21.665754,0x1D0,WHEEL_SPEEDS,CHECKSUM,WHEEL_SPEEDS.CHECKSUM,12
1778594404.159339,1866967.851047,1866967.850688,21.665811,0x1EA,VEHICLE_DYNAMICS,LAT_ACCEL,VEHICLE_DYNAMICS.LAT_ACCEL,0.0
1778594404.159339,1866967.851047,1866967.850688,21.665811,0x1EA,VEHICLE_DYNAMICS,LONG_ACCEL,VEHICLE_DYNAMICS.LONG_ACCEL,0.0
1778594404.159339,1866967.851047,1866967.850688,21.665811,0x1EA,VEHICLE_DYNAMICS,COUNTER,VEHICLE_DYNAMICS.COUNTER,3
1778594404.159339,1866967.851047,1866967.850688,21.665811,0x1EA,VEHICLE_DYNAMICS,CHECKSUM,VEHICLE_DYNAMICS.CHECKSUM,12
1778594404.159388,1866967.851096,1866967.850690,21.665859,0x156,STEERING_SENSORS,STEER_ANGLE,STEERING_SENSORS.STEER_ANGLE,474.90000000000003
1778594404.159388,1866967.851096,1866967.850690,21.665859,0x156,STEERING_SENSORS,STEER_ANGLE_RATE,STEERING_SENSORS.STEER_ANGLE_RATE,0
1778594404.159388,1866967.851096,1866967.850690,21.665859,0x156,STEERING_SENSORS,COUNTER,STEERING_SENSORS.COUNTER,1
1778594404.159388,1866967.851096,1866967.850690,21.665859,0x156,STEERING_SENSORS,CHECKSUM,STEERING_SENSORS.CHECKSUM,15
1778594404.159466,1866967.851174,1866967.850693,21.665937,0x255,ROUGH_WHEEL_SPEED,WHEEL_SPEED_FL,ROUGH_WHEEL_SPEED.WHEEL_SPEED_FL,3
1778594404.159466,1866967.851174,1866967.850693,21.665937,0x255,ROUGH_WHEEL_SPEED,WHEEL_SPEED_FR,ROUGH_WHEEL_SPEED.WHEEL_SPEED_FR,4
1778594404.159466,1866967.851174,1866967.850693,21.665937,0x255,ROUGH_WHEEL_SPEED,WHEEL_SPEED_RL,ROUGH_WHEEL_SPEED.WHEEL_SPEED_RL,2
1778594404.159466,1866967.851174,1866967.850693,21.665937,0x255,ROUGH_WHEEL_SPEED,WHEEL_SPEED_RR,ROUGH_WHEEL_SPEED.WHEEL_SPEED_RR,3
1778594404.159466,1866967.851174,1866967.850693,21.665937,0x255,ROUGH_WHEEL_SPEED,SET_TO_X55,ROUGH_WHEEL_SPEED.SET_TO_X55,85
1778594404.159466,1866967.851174,1866967.850693,21.665937,0x255,ROUGH_WHEEL_SPEED,SET_TO_X55_2,ROUGH_WHEEL_SPEED.SET_TO_X55_2,85
1778594404.159466,1866967.851174,1866967.850693,21.665937,0x255,ROUGH_WHEEL_SPEED,LONG_COUNTER,ROUGH_WHEEL_SPEED.LONG_COUNTER,21
1778594404.159466,1866967.851174,1866967.850693,21.665937,0x255,ROUGH_WHEEL_SPEED,COUNTER,ROUGH_WHEEL_SPEED.COUNTER,3
1778594404.159466,1866967.851174,1866967.850693,21.665937,0x255,ROUGH_WHEEL_SPEED,CHECKSUM,ROUGH_WHEEL_SPEED.CHECKSUM,5
1778594404.159532,1866967.851240,1866967.850695,21.666003,0x130,GAS_PEDAL_2,ENGINE_TORQUE_ESTIMATE,GAS_PEDAL_2.ENGINE_TORQUE_ESTIMATE,234
1778594404.159532,1866967.851240,1866967.850695,21.666003,0x130,GAS_PEDAL_2,ENGINE_TORQUE_REQUEST,GAS_PEDAL_2.ENGINE_TORQUE_REQUEST,111
1778594404.159532,1866967.851240,1866967.850695,21.666003,0x130,GAS_PEDAL_2,CAR_GAS,GAS_PEDAL_2.CAR_GAS,0
1778594404.159532,1866967.851240,1866967.850695,21.666003,0x130,GAS_PEDAL_2,COUNTER,GAS_PEDAL_2.COUNTER,0
1778594404.159532,1866967.851240,1866967.850695,21.666003,0x130,GAS_PEDAL_2,CHECKSUM,GAS_PEDAL_2.CHECKSUM,3
1778594404.159582,1866967.851290,1866967.850696,21.666054,0x158,ENGINE_DATA,XMISSION_SPEED,ENGINE_DATA.XMISSION_SPEED,4.0
1778594404.159582,1866967.851290,1866967.850696,21.666054,0x158,ENGINE_DATA,ENGINE_RPM,ENGINE_DATA.ENGINE_RPM,0
1778594404.159582,1866967.851290,1866967.850696,21.666054,0x158,ENGINE_DATA,XMISSION_SPEED2,ENGINE_DATA.XMISSION_SPEED2,3.96
1778594404.159582,1866967.851290,1866967.850696,21.666054,0x158,ENGINE_DATA,ODOMETER,ENGINE_DATA.ODOMETER,220
1778594404.159582,1866967.851290,1866967.850696,21.666054,0x158,ENGINE_DATA,COUNTER,ENGINE_DATA.COUNTER,0
1778594404.159582,1866967.851290,1866967.850696,21.666054,0x158,ENGINE_DATA,CHECKSUM,ENGINE_DATA.CHECKSUM,4
1778594404.159637,1866967.851345,1866967.850697,21.666108,0x17C,POWERTRAIN_DATA,PEDAL_GAS,POWERTRAIN_DATA.PEDAL_GAS,0
1778594404.159637,1866967.851345,1866967.850697,21.666108,0x17C,POWERTRAIN_DATA,ENGINE_RPM,POWERTRAIN_DATA.ENGINE_RPM,819
1778594404.159637,1866967.851345,1866967.850697,21.666108,0x17C,POWERTRAIN_DATA,GAS_PRESSED,POWERTRAIN_DATA.GAS_PRESSED,0
1778594404.159637,1866967.851345,1866967.850697,21.666108,0x17C,POWERTRAIN_DATA,ACC_STATUS,POWERTRAIN_DATA.ACC_STATUS,0
1778594404.159637,1866967.851345,1866967.850697,21.666108,0x17C,POWERTRAIN_DATA,BOH_17C,POWERTRAIN_DATA.BOH_17C,0
1778594404.159637,1866967.851345,1866967.850697,21.666108,0x17C,POWERTRAIN_DATA,BRAKE_SWITCH,POWERTRAIN_DATA.BRAKE_SWITCH,1
1778594404.159637,1866967.851345,1866967.850697,21.666108,0x17C,POWERTRAIN_DATA,BOH2_17C,POWERTRAIN_DATA.BOH2_17C,0
1778594404.159637,1866967.851345,1866967.850697,21.666108,0x17C,POWERTRAIN_DATA,BRAKE_PRESSED,POWERTRAIN_DATA.BRAKE_PRESSED,1
1778594404.159637,1866967.851345,1866967.850697,21.666108,0x17C,POWERTRAIN_DATA,BOH3_17C,POWERTRAIN_DATA.BOH3_17C,0
1778594404.159637,1866967.851345,1866967.850697,21.666108,0x17C,POWERTRAIN_DATA,COUNTER,POWERTRAIN_DATA.COUNTER,0
1778594404.159637,1866967.851345,1866967.850697,21.666108,0x17C,POWERTRAIN_DATA,CHECKSUM,POWERTRAIN_DATA.CHECKSUM,8
1778594404.159710,1866967.851418,1866967.850698,21.666181,0x191,GEARBOX_CVT,SELECTED_D,GEARBOX_CVT.SELECTED_D,1
1778594404.159710,1866967.851418,1866967.850698,21.666181,0x191,GEARBOX_CVT,SELECTED_N,GEARBOX_CVT.SELECTED_N,0
1778594404.159710,1866967.851418,1866967.850698,21.666181,0x191,GEARBOX_CVT,SELECTED_R,GEARBOX_CVT.SELECTED_R,0
1778594404.159710,1866967.851418,1866967.850698,21.666181,0x191,GEARBOX_CVT,SELECTED_P,GEARBOX_CVT.SELECTED_P,0
1778594404.159710,1866967.851418,1866967.850698,21.666181,0x191,GEARBOX_CVT,FORWARD_DRIVING_MODE,GEARBOX_CVT.FORWARD_DRIVING_MODE,1
1778594404.159710,1866967.851418,1866967.850698,21.666181,0x191,GEARBOX_CVT,CVT_UNKNOWN_1,GEARBOX_CVT.CVT_UNKNOWN_1,159
1778594404.159710,1866967.851418,1866967.850698,21.666181,0x191,GEARBOX_CVT,CVT_UNKNOWN_2,GEARBOX_CVT.CVT_UNKNOWN_2,161
1778594404.159710,1866967.851418,1866967.850698,21.666181,0x191,GEARBOX_CVT,SHIFTER_POSITION_VALID,GEARBOX_CVT.SHIFTER_POSITION_VALID,0
1778594404.159710,1866967.851418,1866967.850698,21.666181,0x191,GEARBOX_CVT,GEAR_SHIFTER,GEARBOX_CVT.GEAR_SHIFTER,4
1778594404.159710,1866967.851418,1866967.850698,21.666181,0x191,GEARBOX_CVT,CVT_UNKNOWN_3,GEARBOX_CVT.CVT_UNKNOWN_3,3
1778594404.159710,1866967.851418,1866967.850698,21.666181,0x191,GEARBOX_CVT,NOT_FORWARD_GEAR,GEARBOX_CVT.NOT_FORWARD_GEAR,1
1778594404.159710,1866967.851418,1866967.850698,21.666181,0x191,GEARBOX_CVT,COUNTER,GEARBOX_CVT.COUNTER,0
1778594404.159710,1866967.851418,1866967.850698,21.666181,0x191,GEARBOX_CVT,CHECKSUM,GEARBOX_CVT.CHECKSUM,0
1778594404.160012,1866967.851721,1866967.850712,21.666484,0x1AB,STEER_MOTOR_TORQUE,CONFIG_VALID,STEER_MOTOR_TORQUE.CONFIG_VALID,0
1778594404.160012,1866967.851721,1866967.850712,21.666484,0x1AB,STEER_MOTOR_TORQUE,UNKNOWN_TORQUE_STATE_BIT,STEER_MOTOR_TORQUE.UNKNOWN_TORQUE_STATE_BIT,0
1778594404.160012,1866967.851721,1866967.850712,21.666484,0x1AB,STEER_MOTOR_TORQUE,MOTOR_TORQUE,STEER_MOTOR_TORQUE.MOTOR_TORQUE,88
1778594404.160012,1866967.851721,1866967.850712,21.666484,0x1AB,STEER_MOTOR_TORQUE,OUTPUT_DISABLED,STEER_MOTOR_TORQUE.OUTPUT_DISABLED,0
1778594404.160012,1866967.851721,1866967.850712,21.666484,0x1AB,STEER_MOTOR_TORQUE,COUNTER,STEER_MOTOR_TORQUE.COUNTER,0
1778594404.160012,1866967.851721,1866967.850712,21.666484,0x1AB,STEER_MOTOR_TORQUE,CHECKSUM,STEER_MOTOR_TORQUE.CHECKSUM,5
1778594404.160099,1866967.851807,1866967.850718,21.666570,0x305,SEATBELT_STATUS,SEATBELT_DRIVER_LAMP,SEATBELT_STATUS.SEATBELT_DRIVER_LAMP,1
1778594404.160099,1866967.851807,1866967.850718,21.666570,0x305,SEATBELT_STATUS,PASS_AIRBAG_ON,SEATBELT_STATUS.PASS_AIRBAG_ON,0
1778594404.160099,1866967.851807,1866967.850718,21.666570,0x305,SEATBELT_STATUS,PASS_AIRBAG_OFF,SEATBELT_STATUS.PASS_AIRBAG_OFF,0
1778594404.160099,1866967.851807,1866967.850718,21.666570,0x305,SEATBELT_STATUS,SEATBELT_DRIVER_LATCHED,SEATBELT_STATUS.SEATBELT_DRIVER_LATCHED,0
1778594404.160099,1866967.851807,1866967.850718,21.666570,0x305,SEATBELT_STATUS,SEATBELT_DRIVER_UNLATCHED,SEATBELT_STATUS.SEATBELT_DRIVER_UNLATCHED,1
1778594404.160099,1866967.851807,1866967.850718,21.666570,0x305,SEATBELT_STATUS,SEATBELT_PASS_LATCHED,SEATBELT_STATUS.SEATBELT_PASS_LATCHED,0
1778594404.160099,1866967.851807,1866967.850718,21.666570,0x305,SEATBELT_STATUS,SEATBELT_PASS_UNLATCHED,SEATBELT_STATUS.SEATBELT_PASS_UNLATCHED,1
1778594404.160099,1866967.851807,1866967.850718,21.666570,0x305,SEATBELT_STATUS,COUNTER,SEATBELT_STATUS.COUNTER,1
1778594404.160099,1866967.851807,1866967.850718,21.666570,0x305,SEATBELT_STATUS,CHECKSUM,SEATBELT_STATUS.CHECKSUM,2
1778594404.160869,1866967.852577,1866967.852085,21.667340,0x309,CAR_SPEED,CAR_SPEED,CAR_SPEED.CAR_SPEED,0.0
1778594404.160869,1866967.852577,1866967.852085,21.667340,0x309,CAR_SPEED,ROUGH_CAR_SPEED,CAR_SPEED.ROUGH_CAR_SPEED,0
1778594404.160869,1866967.852577,1866967.852085,21.667340,0x309,CAR_SPEED,ROUGH_CAR_SPEED_2,CAR_SPEED.ROUGH_CAR_SPEED_2,0
1778594404.160869,1866967.852577,1866967.852085,21.667340,0x309,CAR_SPEED,ROUGH_CAR_SPEED_3,CAR_SPEED.ROUGH_CAR_SPEED_3,4.2700000000000005
1778594404.160869,1866967.852577,1866967.852085,21.667340,0x309,CAR_SPEED,LOCK_STATUS,CAR_SPEED.LOCK_STATUS,0
1778594404.160869,1866967.852577,1866967.852085,21.667340,0x309,CAR_SPEED,IMPERIAL_UNIT,CAR_SPEED.IMPERIAL_UNIT,0
1778594404.160869,1866967.852577,1866967.852085,21.667340,0x309,CAR_SPEED,COUNTER,CAR_SPEED.COUNTER,3
1778594404.160869,1866967.852577,1866967.852085,21.667340,0x309,CAR_SPEED,CHECKSUM,CAR_SPEED.CHECKSUM,15
1778594404.160970,1866967.852678,1866967.852088,21.667441,0x37B,STALK_STATUS_2,WIPERS,STALK_STATUS_2.WIPERS,0
1778594404.160970,1866967.852678,1866967.852088,21.667441,0x37B,STALK_STATUS_2,PARK_LIGHTS,STALK_STATUS_2.PARK_LIGHTS,0
1778594404.160970,1866967.852678,1866967.852088,21.667441,0x37B,STALK_STATUS_2,LOW_BEAMS,STALK_STATUS_2.LOW_BEAMS,0
1778594404.160970,1866967.852678,1866967.852088,21.667441,0x37B,STALK_STATUS_2,HIGH_BEAMS,STALK_STATUS_2.HIGH_BEAMS,0
1778594404.160970,1866967.852678,1866967.852088,21.667441,0x37B,STALK_STATUS_2,COUNTER,STALK_STATUS_2.COUNTER,3
1778594404.160970,1866967.852678,1866967.852088,21.667441,0x37B,STALK_STATUS_2,CHECKSUM,STALK_STATUS_2.CHECKSUM,11
1778594404.161024,1866967.852732,1866967.852089,21.667496,0x374,STALK_STATUS,DASHBOARD_ALERT,STALK_STATUS.DASHBOARD_ALERT,0
1778594404.161024,1866967.852732,1866967.852089,21.667496,0x374,STALK_STATUS,HIGH_BEAM_HOLD,STALK_STATUS.HIGH_BEAM_HOLD,0
1778594404.161024,1866967.852732,1866967.852089,21.667496,0x374,STALK_STATUS,AUTO_HEADLIGHTS,STALK_STATUS.AUTO_HEADLIGHTS,0
1778594404.161024,1866967.852732,1866967.852089,21.667496,0x374,STALK_STATUS,HIGH_BEAM_FLASH,STALK_STATUS.HIGH_BEAM_FLASH,0
1778594404.161024,1866967.852732,1866967.852089,21.667496,0x374,STALK_STATUS,HEADLIGHTS_ON,STALK_STATUS.HEADLIGHTS_ON,0
1778594404.161024,1866967.852732,1866967.852089,21.667496,0x374,STALK_STATUS,WIPER_SWITCH,STALK_STATUS.WIPER_SWITCH,3
1778594404.161024,1866967.852732,1866967.852089,21.667496,0x374,STALK_STATUS,COUNTER,STALK_STATUS.COUNTER,0
1778594404.161024,1866967.852732,1866967.852089,21.667496,0x374,STALK_STATUS,CHECKSUM,STALK_STATUS.CHECKSUM,0
1778594404.340311,1866968.032019,1866968.031837,21.846783,0x37B,STALK_STATUS_2,WIPERS,STALK_STATUS_2.WIPERS,0
1778594404.340311,1866968.032019,1866968.031837,21.846783,0x37B,STALK_STATUS_2,PARK_LIGHTS,STALK_STATUS_2.PARK_LIGHTS,0
1778594404.340311,1866968.032019,1866968.031837,21.846783,0x37B,STALK_STATUS_2,LOW_BEAMS,STALK_STATUS_2.LOW_BEAMS,0
1778594404.340311,1866968.032019,1866968.031837,21.846783,0x37B,STALK_STATUS_2,HIGH_BEAMS,STALK_STATUS_2.HIGH_BEAMS,0
1778594404.340311,1866968.032019,1866968.031837,21.846783,0x37B,STALK_STATUS_2,COUNTER,STALK_STATUS_2.COUNTER,0
1778594404.340311,1866968.032019,1866968.031837,21.846783,0x37B,STALK_STATUS_2,CHECKSUM,STALK_STATUS_2.CHECKSUM,14
1778594404.340474,1866968.032182,1866968.031859,21.846946,0x91,KINEMATICS_ALT,LAT_ACCEL,KINEMATICS_ALT.LAT_ACCEL,-502.9
1778594404.340474,1866968.032182,1866968.031859,21.846946,0x91,KINEMATICS_ALT,COUNTER,KINEMATICS_ALT.COUNTER,1
1778594404.340474,1866968.032182,1866968.031859,21.846946,0x91,KINEMATICS_ALT,CHECKSUM,KINEMATICS_ALT.CHECKSUM,13
1778594404.340524,1866968.032232,1866968.031862,21.846995,0x1A4,VSA_STATUS,USER_BRAKE,VSA_STATUS.USER_BRAKE,0.0
1778594404.340524,1866968.032232,1866968.031862,21.846995,0x1A4,VSA_STATUS,COMPUTER_BRAKING,VSA_STATUS.COMPUTER_BRAKING,0
1778594404.340524,1866968.032232,1866968.031862,21.846995,0x1A4,VSA_STATUS,ESP_DISABLED,VSA_STATUS.ESP_DISABLED,0
1778594404.340524,1866968.032232,1866968.031862,21.846995,0x1A4,VSA_STATUS,BRAKE_HOLD_ACTIVE,VSA_STATUS.BRAKE_HOLD_ACTIVE,0
1778594404.340524,1866968.032232,1866968.031862,21.846995,0x1A4,VSA_STATUS,BRAKE_HOLD_ENABLED,VSA_STATUS.BRAKE_HOLD_ENABLED,0
1778594404.340524,1866968.032232,1866968.031862,21.846995,0x1A4,VSA_STATUS,BRAKE_HOLD_RELATED,VSA_STATUS.BRAKE_HOLD_RELATED,0
1778594404.340524,1866968.032232,1866968.031862,21.846995,0x1A4,VSA_STATUS,COUNTER,VSA_STATUS.COUNTER,0
1778594404.340524,1866968.032232,1866968.031862,21.846995,0x1A4,VSA_STATUS,CHECKSUM,VSA_STATUS.CHECKSUM,12
1778594404.340586,1866968.032294,1866968.031863,21.847058,0x1B0,STANDSTILL,CONTROLLED_STANDSTILL,STANDSTILL.CONTROLLED_STANDSTILL,0
1778594404.340586,1866968.032294,1866968.031863,21.847058,0x1B0,STANDSTILL,WHEELS_MOVING,STANDSTILL.WHEELS_MOVING,1
1778594404.340586,1866968.032294,1866968.031863,21.847058,0x1B0,STANDSTILL,BRAKE_ERROR_1,STANDSTILL.BRAKE_ERROR_1,1
1778594404.340586,1866968.032294,1866968.031863,21.847058,0x1B0,STANDSTILL,BRAKE_ERROR_2,STANDSTILL.BRAKE_ERROR_2,1
1778594404.340586,1866968.032294,1866968.031863,21.847058,0x1B0,STANDSTILL,COUNTER,STANDSTILL.COUNTER,0
1778594404.340586,1866968.032294,1866968.031863,21.847058,0x1B0,STANDSTILL,CHECKSUM,STANDSTILL.CHECKSUM,3
1778594404.340655,1866968.032363,1866968.031865,21.847126,0x1D0,WHEEL_SPEEDS,WHEEL_SPEED_FL,WHEEL_SPEEDS.WHEEL_SPEED_FL,3.63
1778594404.340655,1866968.032363,1866968.031865,21.847126,0x1D0,WHEEL_SPEEDS,WHEEL_SPEED_FR,WHEEL_SPEEDS.WHEEL_SPEED_FR,4.62
1778594404.340655,1866968.032363,1866968.031865,21.847126,0x1D0,WHEEL_SPEEDS,WHEEL_SPEED_RL,WHEEL_SPEEDS.WHEEL_SPEED_RL,2.84
1778594404.340655,1866968.032363,1866968.031865,21.847126,0x1D0,WHEEL_SPEEDS,WHEEL_SPEED_RR,WHEEL_SPEEDS.WHEEL_SPEED_RR,4.04
1778594404.340655,1866968.032363,1866968.031865,21.847126,0x1D0,WHEEL_SPEEDS,CHECKSUM,WHEEL_SPEEDS.CHECKSUM,15
1778594404.340707,1866968.032415,1866968.031867,21.847178,0x1EA,VEHICLE_DYNAMICS,LAT_ACCEL,VEHICLE_DYNAMICS.LAT_ACCEL,0.0
1778594404.340707,1866968.032415,1866968.031867,21.847178,0x1EA,VEHICLE_DYNAMICS,LONG_ACCEL,VEHICLE_DYNAMICS.LONG_ACCEL,0.0
1778594404.340707,1866968.032415,1866968.031867,21.847178,0x1EA,VEHICLE_DYNAMICS,COUNTER,VEHICLE_DYNAMICS.COUNTER,0
1778594404.340707,1866968.032415,1866968.031867,21.847178,0x1EA,VEHICLE_DYNAMICS,CHECKSUM,VEHICLE_DYNAMICS.CHECKSUM,15
1778594404.340783,1866968.032491,1866968.031871,21.847254,0x156,STEERING_SENSORS,STEER_ANGLE,STEERING_SENSORS.STEER_ANGLE,474.8
1778594404.340783,1866968.032491,1866968.031871,21.847254,0x156,STEERING_SENSORS,STEER_ANGLE_RATE,STEERING_SENSORS.STEER_ANGLE_RATE,-3
1778594404.340783,1866968.032491,1866968.031871,21.847254,0x156,STEERING_SENSORS,COUNTER,STEERING_SENSORS.COUNTER,3
1778594404.340783,1866968.032491,1866968.031871,21.847254,0x156,STEERING_SENSORS,CHECKSUM,STEERING_SENSORS.CHECKSUM,9
1778594404.340830,1866968.032538,1866968.031873,21.847301,0x130,GAS_PEDAL_2,ENGINE_TORQUE_ESTIMATE,GAS_PEDAL_2.ENGINE_TORQUE_ESTIMATE,189
1778594404.340830,1866968.032538,1866968.031873,21.847301,0x130,GAS_PEDAL_2,ENGINE_TORQUE_REQUEST,GAS_PEDAL_2.ENGINE_TORQUE_REQUEST,107
1778594404.340830,1866968.032538,1866968.031873,21.847301,0x130,GAS_PEDAL_2,CAR_GAS,GAS_PEDAL_2.CAR_GAS,0
