time_wall,time_perf,arrival_perf,rel_time,trigger_can_id,vehicle_speed,vehicle_speed_age_ms,gas_pedal,gas_pedal_age_ms,brake_active,brake_active_age_ms,steer_angle,steer_angle_age_ms,wheel_speed_fl,wheel_speed_fl_age_ms,wheel_speed_fr,wheel_speed_fr_age_ms,wheel_speed_rl,wheel_speed_rl_age_ms,wheel_speed_rr,wheel_speed_rr_age_ms
1778594391.084632,1866954.776340,1866954.775751,8.591104,0x1FB,0.0,174.065,0,175.860,1,0.242,81.0,175.380,0.0,175.429,0.0,175.429,0.0,175.429,0.0,175.429
1778594391.084658,1866954.776366,1866954.775753,8.591130,0x1A6,0.0,174.091,0,175.886,1,0.268,81.0,175.406,0.0,175.455,0.0,175.455,0.0,175.455,0.0,175.455
1778594391.084686,1866954.776394,1866954.775754,8.591157,0x91,0.0,174.119,0,175.913,1,0.296,81.0,175.433,0.0,175.482,0.0,175.482,0.0,175.482,0.0,175.482
1778594391.084730,1866954.776438,1866954.775756,8.591202,0x156,0.0,174.163,0,175.958,1,0.340,124.10000000000001,0.000,0.0,175.526,0.0,175.526,0.0,175.526,0.0,175.526
1778594391.084777,1866954.776485,1866954.775758,8.591248,0x1AB,0.0,174.209,0,176.004,1,0.387,124.10000000000001,0.046,0.0,175.573,0.0,175.573,0.0,175.573,0.0,175.573
1778594391.084828,1866954.776536,1866954.775759,8.591300,0x39,0.0,174.261,0,176.056,1,0.438,124.10000000000001,0.098,0.0,175.625,0.0,175.625,0.0,175.625,0.0,175.625
1778594391.084856,1866954.776564,1866954.775761,8.591327,0x130,0.0,174.289,0,0.000,1,0.466,124.10000000000001,0.126,0.0,175.652,0.0,175.652,0.0,175.652,0.0,175.652
1778594391.084946,1866954.776654,1866954.775769,8.591418,0x1A4,0.0,174.379,0,0.090,1,0.556,124.10000000000001,0.216,0.0,175.742,0.0,175.742,0.0,175.742,0.0,175.742
1778594391.085006,1866954.776714,1866954.775770,8.591478,0x1B0,0.0,174.439,0,0.150,1,0.616,124.10000000000001,0.276,0.0,175.802,0.0,175.802,0.0,175.802,0.0,175.802
1778594391.085057,1866954.776765,1866954.775771,8.591528,0x1D0,0.0,174.489,0,0.201,1,0.666,124.10000000000001,0.326,0.0,0.000,0.0,0.000,0.0,0.000,0.0,0.000
1778594391.085114,1866954.776822,1866954.775773,8.591586,0x1EA,0.0,174.547,0,0.258,1,0.724,124.10000000000001,0.384,0.0,0.058,0.0,0.058,0.0,0.058,0.0,0.058
1778594391.085169,1866954.776877,1866954.775777,8.591640,0x1AC,0.0,174.601,0,0.313,1,0.779,124.10000000000001,0.438,0.0,0.112,0.0,0.112,0.0,0.112,0.0,0.112
1778594391.085195,1866954.776903,1866954.775779,8.591666,0x406,0.0,174.627,0,0.339,1,0.805,124.10000000000001,0.464,0.0,0.138,0.0,0.138,0.0,0.138,0.0,0.138
1778594391.085283,1866954.776991,1866954.775794,8.591754,0x221,0.0,174.716,0,0.427,1,0.893,124.10000000000001,0.553,0.0,0.226,0.0,0.226,0.0,0.226,0.0,0.226
1778594391.085308,1866954.777017,1866954.775795,8.591780,0x294,0.0,174.741,0,0.453,1,0.919,124.10000000000001,0.578,0.0,0.252,0.0,0.252,0.0,0.252,0.0,0.252
1778594391.085332,1866954.777041,1866954.775797,8.591804,0x295,0.0,174.765,0,0.477,1,0.943,124.10000000000001,0.602,0.0,0.276,0.0,0.276,0.0,0.276,0.0,0.276
1778594391.085473,1866954.777181,1866954.775819,8.591944,0x255,0.0,174.905,0,0.617,1,1.083,124.10000000000001,0.742,0.0,0.416,0.0,0.416,0.0,0.416,0.0,0.416
1778594391.085763,1866954.777471,1866954.775861,8.592235,0x320,0.0,175.196,0,0.907,1,1.373,124.10000000000001,1.033,0.0,0.707,0.0,0.707,0.0,0.707,0.0,0.707
1778594391.085793,1866954.777501,1866954.775862,8.592264,0x324,0.0,175.226,0,0.937,1,1.403,124.10000000000001,1.063,0.0,0.736,0.0,0.736,0.0,0.736,0.0,0.736
1778594391.085851,1866954.777559,1866954.775863,8.592322,0x328,0.0,175.284,0,0.995,1,1.461,124.10000000000001,1.121,0.0,0.794,0.0,0.794,0.0,0.794,0.0,0.794
1778594391.260595,1866954.952303,1866954.952040,8.767066,0x91,0.0,350.028,0,175.739,1,176.205,124.10000000000001,175.865,0.0,175.539,0.0,175.539,0.0,175.539,0.0,175.539
1778594391.260819,1866954.952527,1866954.952052,8.767290,0x1A4,0.0,350.252,0,175.963,1,176.429,124.10000000000001,176.088,0.0,175.762,0.0,175.762,0.0,175.762,0.0,175.762
1778594391.260898,1866954.952606,1866954.952054,8.767369,0x1B0,0.0,350.331,0,176.042,1,176.508,124.10000000000001,176.168,0.0,175.841,0.0,175.841,0.0,175.841,0.0,175.841
1778594391.260953,1866954.952661,1866954.952055,8.767424,0x1D0,0.0,350.386,0,176.097,1,176.563,124.10000000000001,176.223,0.0,0.000,0.0,0.000,0.0,0.000,0.0,0.000
1778594391.261004,1866954.952712,1866954.952057,8.767475,0x1EA,0.0,350.437,0,176.148,1,176.614,124.10000000000001,176.274,0.0,0.051,0.0,0.051,0.0,0.051,0.0,0.051
1778594391.261174,1866954.952883,1866954.952059,8.767646,0x156,0.0,350.608,0,176.319,1,176.785,170.10000000000002,0.000,0.0,0.222,0.0,0.222,0.0,0.222,0.0,0.222
1778594391.261386,1866954.953094,1866954.952060,8.767858,0x1AC,0.0,350.819,0,176.531,1,176.996,170.10000000000002,0.212,0.0,0.434,0.0,0.434,0.0,0.434,0.0,0.434
1778594391.261482,1866954.953190,1866954.952062,8.767953,0x130,0.0,350.915,0,0.000,1,177.092,170.10000000000002,0.307,0.0,0.529,0.0,0.529,0.0,0.529,0.0,0.529
1778594391.261648,1866954.953357,1866954.952063,8.768120,0x158,0.0,351.081,0,0.166,1,177.258,170.10000000000002,0.474,0.0,0.696,0.0,0.696,0.0,0.696,0.0,0.696
1778594391.261821,1866954.953529,1866954.952065,8.768292,0x17C,0.0,351.253,0,0.339,1,0.000,170.10000000000002,0.646,0.0,0.868,0.0,0.868,0.0,0.868,0.0,0.868
1778594391.261890,1866954.953598,1866954.952066,8.768361,0x191,0.0,351.323,0,0.408,1,0.069,170.10000000000002,0.715,0.0,0.937,0.0,0.937,0.0,0.937,0.0,0.937
1778594391.261964,1866954.953672,1866954.952067,8.768435,0x1DC,0.0,351.396,0,0.482,1,0.143,170.10000000000002,0.789,0.0,1.011,0.0,1.011,0.0,1.011,0.0,1.011
1778594391.261989,1866954.953697,1866954.952069,8.768460,0x1ED,0.0,351.421,0,0.507,1,0.168,170.10000000000002,0.814,0.0,1.036,0.0,1.036,0.0,1.036,0.0,1.036
1778594391.262010,1866954.953718,1866954.952070,8.768482,0x1FB,0.0,351.443,0,0.528,1,0.190,170.10000000000002,0.836,0.0,1.058,0.0,1.058,0.0,1.058,0.0,1.058
1778594391.262035,1866954.953743,1866954.952072,8.768506,0x1A6,0.0,351.468,0,0.553,1,0.214,170.10000000000002,0.860,0.0,1.082,0.0,1.082,0.0,1.082,0.0,1.082
1778594391.262059,1866954.953768,1866954.952073,8.768531,0x221,0.0,351.492,0,0.578,1,0.239,170.10000000000002,0.885,0.0,1.107,0.0,1.107,0.0,1.107,0.0,1.107
1778594391.262084,1866954.953792,1866954.952075,8.768555,0x294,0.0,351.516,0,0.602,1,0.263,170.10000000000002,0.909,0.0,1.131,0.0,1.131,0.0,1.131,0.0,1.131
1778594391.262120,1866954.953828,1866954.952077,8.768591,0x309,0.0,0.000,0,0.638,1,0.299,170.10000000000002,0.945,0.0,1.167,0.0,1.167,0.0,1.167,0.0,1.167
1778594391.262180,1866954.953888,1866954.952078,8.768652,0x295,0.0,0.061,0,0.698,1,0.360,170.10000000000002,1.006,0.0,1.227,0.0,1.227,0.0,1.227,0.0,1.227
1778594391.262204,1866954.953912,1866954.952080,8.768675,0x372,0.0,0.084,0,0.722,1,0.383,170.10000000000002,1.029,0.0,1.251,0.0,1.251,0.0,1.251,0.0,1.251
1778594391.262228,1866954.953936,1866954.952082,8.768699,0x374,0.0,0.108,0,0.746,1,0.407,170.10000000000002,1.053,0.0,1.275,0.0,1.275,0.0,1.275,0.0,1.275
1778594391.262285,1866954.953993,1866954.952085,8.768756,0x37B,0.0,0.165,0,0.803,1,0.464,170.10000000000002,1.110,0.0,1.332,0.0,1.332,0.0,1.332,0.0,1.332
1778594391.262438,1866954.954146,1866954.952088,8.768909,0x396,0.0,0.318,0,0.956,1,0.617,170.10000000000002,1.263,0.0,1.485,0.0,1.485,0.0,1.485,0.0,1.485
1778594391.262467,1866954.954175,1866954.952089,8.768939,0x1AB,0.0,0.348,0,0.985,1,0.647,170.10000000000002,1.293,0.0,1.515,0.0,1.515,0.0,1.515,0.0,1.515
1778594391.262621,1866954.954329,1866954.952106,8.769092,0x255,0.0,0.501,0,1.139,1,0.800,170.10000000000002,1.446,0.0,1.668,0.0,1.668,0.0,1.668,0.0,1.668
1778594391.262686,1866954.954394,1866954.952107,8.769158,0x305,0.0,0.567,0,1.204,1,0.865,170.10000000000002,1.511,0.0,1.733,0.0,1.733,0.0,1.733,0.0,1.733
1778594391.262839,1866954.954547,1866954.952122,8.769310,0x39,0.0,0.719,0,1.357,1,1.018,170.10000000000002,1.664,0.0,1.886,0.0,1.886,0.0,1.886,0.0,1.886
1778594391.263245,1866954.954953,1866954.952202,8.769716,0x551,0.0,1.125,0,1.763,1,1.424,170.10000000000002,2.070,0.0,2.292,0.0,2.292,0.0,2.292,0.0,2.292
1778594391.451454,1866955.143163,1866955.142789,8.957926,0x91,0.0,189.335,0,189.973,1,189.634,170.10000000000002,190.280,0.0,190.502,0.0,190.502,0.0,190.502,0.0,190.502
1778594391.451690,1866955.143398,1866955.142811,8.958162,0x1A4,0.0,189.571,0,190.208,1,189.870,170.10000000000002,190.516,0.0,190.737,0.0,190.737,0.0,190.737,0.0,190.737
1778594391.451908,1866955.143616,1866955.142813,8.958379,0x1B0,0.0,189.788,0,190.426,1,190.087,170.10000000000002,190.733,0.0,190.955,0.0,190.955,0.0,190.955,0.0,190.955
1778594391.452104,1866955.143812,1866955.142815,8.958575,0x1D0,0.0,189.984,0,190.622,1,190.283,170.10000000000002,190.929,0.0,0.000,0.0,0.000,0.0,0.000,0.0,0.000
1778594391.452214,1866955.143923,1866955.142817,8.958686,0x1EA,0.0,190.095,0,190.733,1,190.394,170.10000000000002,191.040,0.0,0.111,0.0,0.111,0.0,0.111,0.0,0.111
1778594391.452261,1866955.143969,1866955.142819,8.958733,0x156,0.0,190.142,0,190.779,1,190.440,202.3,0.000,0.0,0.157,0.0,0.157,0.0,0.157,0.0,0.157
1778594391.452319,1866955.144027,1866955.142822,8.958791,0x1AC,0.0,190.200,0,190.837,1,190.499,202.3,0.058,0.0,0.215,0.0,0.215,0.0,0.215,0.0,0.215
1778594391.452346,1866955.144054,1866955.142823,8.958817,0x255,0.0,190.226,0,190.864,1,190.525,202.3,0.085,0.0,0.242,0.0,0.242,0.0,0.242,0.0,0.242
1778594391.452408,1866955.144116,1866955.142825,8.958879,0x130,0.0,190.288,0,0.000,1,190.587,202.3,0.147,0.0,0.304,0.0,0.304,0.0,0.304,0.0,0.304
1778594391.452456,1866955.144164,1866955.142828,8.958927,0x158,0.0,190.336,0,0.048,1,190.635,202.3,0.194,0.0,0.352,0.0,0.352,0.0,0.352,0.0,0.352
1778594391.452508,1866955.144216,1866955.142829,8.958979,0x17C,0.0,190.388,0,0.100,1,0.000,202.3,0.247,0.0,0.404,0.0,0.404,0.0,0.404,0.0,0.404
1778594391.452576,1866955.144285,1866955.142831,8.959048,0x191,0.0,190.457,0,0.169,1,0.069,202.3,0.315,0.0,0.473,0.0,0.473,0.0,0.473,0.0,0.473
1778594391.452650,1866955.144358,1866955.142833,8.959121,0x1DC,0.0,190.530,0,0.242,1,0.142,202.3,0.389,0.0,0.546,0.0,0.546,0.0,0.546,0.0,0.546
1778594391.452674,1866955.144383,1866955.142834,8.959146,0x1ED,0.0,190.555,0,0.267,1,0.166,202.3,0.413,0.0,0.571,0.0,0.571,0.0,0.571,0.0,0.571
1778594391.452700,1866955.144409,1866955.142836,8.959172,0x320,0.0,190.581,0,0.293,1,0.192,202.3,0.439,0.0,0.597,0.0,0.597,0.0,0.597,0.0,0.597
1778594391.452728,1866955.144436,1866955.142837,8.959199,0x324,0.0,190.608,0,0.320,1,0.220,202.3,0.466,0.0,0.624,0.0,0.624,0.0,0.624,0.0,0.624
1778594391.452785,1866955.144494,1866955.142839,8.959257,0x328,0.0,190.666,0,0.378,1,0.277,202.3,0.524,0.0,0.682,0.0,0.682,0.0,0.682,0.0,0.682
1778594391.452812,1866955.144520,1866955.142841,8.959283,0x3D7,0.0,190.692,0,0.404,1,0.304,202.3,0.551,0.0,0.708,0.0,0.708,0.0,0.708,0.0,0.708
1778594391.452835,1866955.144543,1866955.142842,8.959307,0x1FB,0.0,190.716,0,0.427,1,0.327,202.3,0.574,0.0,0.731,0.0,0.731,0.0,0.731,0.0,0.731
1778594391.452870,1866955.144578,1866955.142845,8.959341,0x1A6,0.0,190.750,0,0.462,1,0.362,202.3,0.609,0.0,0.766,0.0,0.766,0.0,0.766,0.0,0.766
1778594391.452902,1866955.144610,1866955.142849,8.959374,0x1AB,0.0,190.783,0,0.495,1,0.394,202.3,0.641,0.0,0.798,0.0,0.798,0.0,0.798,0.0,0.798
1778594391.452953,1866955.144661,1866955.142850,8.959424,0x39,0.0,190.833,0,0.545,1,0.445,202.3,0.692,0.0,0.849,0.0,0.849,0.0,0.849,0.0,0.849
1778594391.453239,1866955.144948,1866955.142887,8.959711,0x221,0.0,191.120,0,0.832,1,0.732,202.3,0.979,0.0,1.136,0.0,1.136,0.0,1.136,0.0,1.136
1778594391.453276,1866955.144984,1866955.142889,8.959748,0x294,0.0,191.157,0,0.869,1,0.768,202.3,1.015,0.0,1.172,0.0,1.172,0.0,1.172,0.0,1.172
1778594391.453303,1866955.145011,1866955.142890,8.959775,0x295,0.0,191.184,0,0.896,1,0.795,202.3,1.042,0.0,1.199,0.0,1.199,0.0,1.199,0.0,1.199
1778594391.453339,1866955.145048,1866955.142893,8.959811,0x309,1.61,0.000,0,0.932,1,0.831,202.3,1.078,0.0,1.236,0.0,1.236,0.0,1.236,0.0,1.236
1778594391.453405,1866955.145113,1866955.142895,8.959877,0x372,1.61,0.066,0,0.998,1,0.897,202.3,1.144,0.0,1.301,0.0,1.301,0.0,1.301,0.0,1.301
